Ano;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Código da Área;Área de Enquadramento;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Concluintes Inscritos;Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);;;
2016;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pessoa Jurídica de Direito Público - Estadual;2442;17;AGRONOMIA;Educação Presencial;2918407;JUAZEIRO;BA;45;43;31,7302;0,2260;38,8651;0,0000;0,0565;1;;;
2016;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pessoa Jurídica de Direito Público - Estadual;2451;28;NUTRIÇÃO;Educação Presencial;2927408;SALVADOR;BA;36;35;52,8229;3,6230;57,1457;3,3197;3,3955;4;;;
2016;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Universidade;Pessoa Jurídica de Direito Público - Estadual;2535;5;MEDICINA VETERINÁRIA;Educação Presencial;4209300;LAGES;SC;50;49;54,6184;3,6714;54,9714;3,6768;3,6754;4;;;
2016;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Universidade;Pessoa Jurídica de Direito Público - Estadual;2536;17;AGRONOMIA;Educação Presencial;4209300;LAGES;SC;50;48;54,4292;3,8020;70,1563;4,1349;4,0517;5;;;
2016;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Universidade;Pessoa Jurídica de Direito Público - Estadual;2544;36;FISIOTERAPIA;Educação Presencial;4205407;FLORIANÓPOLIS;SC;12;12;62,1333;5,0000;59,9917;5,0000;5,0000;5;;;
2016;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pessoa Jurídica de Direito Público - Estadual;2694;6;ODONTOLOGIA;Educação Presencial;3538709;PIRACICABA;SP;79;79;53,7367;3,3754;65,2962;3,5030;3,4711;4;;;
2016;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pessoa Jurídica de Direito Público - Estadual;2695;12;MEDICINA;Educação Presencial;3509502;CAMPINAS;SP;106;106;64,0925;3,6824;73,5104;3,7278;3,7164;4;;;
2016;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pessoa Jurídica de Direito Público - Estadual;2701;23;ENFERMAGEM;Educação Presencial;3509502;CAMPINAS;SP;39;37;58,1000;4,3521;56,2459;4,3610;4,3588;5;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3127;6;ODONTOLOGIA;Educação Presencial;3503208;ARARAQUARA;SP;76;75;55,8653;3,7067;62,3013;3,0937;3,2470;4;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3128;19;FARMÁCIA;Educação Presencial;3503208;ARARAQUARA;SP;182;176;55,2330;3,6788;55,0955;2,9974;3,1678;4;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3137;38;SERVIÇO SOCIAL;Educação Presencial;3516200;FRANCA;SP;104;86;43,1174;2,7387;60,6302;3,5072;3,3151;4;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3138;51;ZOOTECNIA;Educação Presencial;3524303;JABOTICABAL;SP;60;54;49,8167;3,4781;44,5426;2,9295;3,0667;4;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3139;17;AGRONOMIA;Educação Presencial;3524303;JABOTICABAL;SP;103;92;50,9402;3,2524;62,7315;3,0457;3,0974;4;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3140;5;MEDICINA VETERINÁRIA;Educação Presencial;3524303;JABOTICABAL;SP;57;56;56,4411;3,9522;59,7732;4,5608;4,4086;5;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3148;12;MEDICINA;Educação Presencial;3507506;BOTUCATU;SP;86;86;61,4279;3,0802;71,0395;3,2496;3,2072;4;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3151;17;AGRONOMIA;Educação Presencial;3507506;BOTUCATU;SP;104;92;48,0370;2,7950;58,0522;2,3593;2,4682;3;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3160;17;AGRONOMIA;Educação Presencial;3520442;ILHA SOLTEIRA;SP;109;99;50,9495;3,2538;61,1283;2,8105;2,9214;3;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3161;6;ODONTOLOGIA;Educação Presencial;3502804;ARAÇATUBA;SP;104;103;57,5388;3,9673;64,7903;3,4339;3,5672;4;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3173;6;ODONTOLOGIA;Educação Presencial;3549904;SÃO JOSÉ DOS CAMPOS;SP;76;76;57,5895;3,9752;65,0474;3,4690;3,5955;4;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3176;5;MEDICINA VETERINÁRIA;Educação Presencial;3507506;BOTUCATU;SP;50;49;60,1061;4,5169;58,1918;4,2696;4,3315;5;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3177;51;ZOOTECNIA;Educação Presencial;3507506;BOTUCATU;SP;70;60;47,2100;3,0836;39,5317;2,2647;2,4695;3;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3206;36;FISIOTERAPIA;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;42;40;47,0875;2,9098;38,9625;2,7801;2,8125;3;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3215;23;ENFERMAGEM;Educação Presencial;3507506;BOTUCATU;SP;36;35;49,9086;3,2541;48,7571;3,2880;3,2795;4;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3220;27;FONOAUDIOLOGIA;Educação Presencial;3529005;MARÍLIA;SP;34;32;45,7156;2,4054;45,3531;0,3369;0,8541;1;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3221;5;MEDICINA VETERINÁRIA;Educação Presencial;3502804;ARAÇATUBA;SP;46;46;59,1283;4,3663;59,9587;4,5949;4,5378;5;;;
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3411;19;FARMÁCIA;Educação Presencial;4115200;MARINGÁ;PR;55;54;54,8981;3,6315;60,9611;3,7717;3,7366;4;;;
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3412;51;ZOOTECNIA;Educação Presencial;4115200;MARINGÁ;PR;44;42;43,9714;2,5934;36,1333;1,8139;2,0088;3;;;
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3413;17;AGRONOMIA;Educação Presencial;4115200;MARINGÁ;PR;73;73;54,5740;3,8248;68,0890;3,8316;3,8299;4;;;
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3417;6;ODONTOLOGIA;Educação Presencial;4115200;MARINGÁ;PR;30;30;62,9200;4,8050;68,7767;3,9787;4,1853;5;;;
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3418;12;MEDICINA;Educação Presencial;4115200;MARINGÁ;PR;42;42;69,9214;5,0000;72,0500;3,4452;3,8339;4;;;
2016;3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;Centro Universitário;Privada sem fins lucrativos;3527;6;ODONTOLOGIA;Educação Presencial;3505500;BARRETOS;SP;72;68;44,8147;1,9863;58,6779;2,5985;2,4455;3;;;
2016;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pessoa Jurídica de Direito Público - Estadual;3562;38;SERVIÇO SOCIAL;Educação Presencial;2408003;MOSSORÓ;RN;55;50;51,4180;3,8975;70,3960;4,4811;4,3352;5;;;
2016;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pessoa Jurídica de Direito Público - Estadual;3564;23;ENFERMAGEM;Educação Presencial;2408003;MOSSORÓ;RN;11;11;47,9091;2,9861;47,2909;3,0779;3,0550;4;;;
2016;18492;Universidade Estadual do Paraná;UNESPAR;Universidade;Pessoa Jurídica de Direito Público - Estadual;3641;23;ENFERMAGEM;Educação Presencial;4118402;PARANAVAÍ;PR;24;24;37,5625;1,5992;42,4417;2,3831;2,1872;3;;;
2016;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3672;38;SERVIÇO SOCIAL;Educação Presencial;4202404;BLUMENAU;SC;23;23;44,0261;2,8656;56,5826;3,1036;3,0441;4;;;
2016;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3677;12;MEDICINA;Educação Presencial;4202404;BLUMENAU;SC;65;65;59,7369;2,6979;62,4000;1,5777;1,8577;2;;;
2016;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3683;36;FISIOTERAPIA;Educação Presencial;4202404;BLUMENAU;SC;15;15;54,4200;3,9285;50,8867;4,5055;4,3612;5;;;
2016;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3844;38;SERVIÇO SOCIAL;Educação Presencial;4204202;CHAPECÓ;SC;34;28;43,6250;2,8096;51,3786;2,5846;2,6409;3;;;
2016;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3851;17;AGRONOMIA;Educação Presencial;4204202;CHAPECÓ;SC;64;40;45,3875;2,3776;60,1000;2,6597;2,5892;3;;;
2016;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3932;6;ODONTOLOGIA;Educação Presencial;4208203;ITAJAÍ;SC;67;67;46,8328;2,3005;63,2970;3,2298;2,9975;4;;;
2016;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3936;27;FONOAUDIOLOGIA;Educação Presencial;4208203;ITAJAÍ;SC;22;19;43,5105;2,0710;61,8368;3,3180;3,0062;4;;;
2016;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3947;36;FISIOTERAPIA;Educação Presencial;4208203;ITAJAÍ;SC;41;41;50,5756;3,3944;47,1512;3,9650;3,8223;4;;;
2016;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3949;28;NUTRIÇÃO;Educação Presencial;4208203;ITAJAÍ;SC;46;46;45,8978;2,6989;55,7522;3,1639;3,0476;4;;;
2016;15015;Universidade Estadual do Norte do Paraná;UENP;Universidade;Pessoa Jurídica de Direito Público - Estadual;4056;17;AGRONOMIA;Educação Presencial;4102406;BANDEIRANTES;PR;43;41;52,0000;3,4193;63,5000;3,1585;3,2237;4;;;
2016;3974;UNIVERSIDADE DE RIO VERDE;FESURV;Universidade;Pessoa Jurídica de Direito Público - Municipal;4068;17;AGRONOMIA;Educação Presencial;5218805;RIO VERDE;GO;97;79;42,6810;1,9512;59,3987;2,5568;2,4054;3;;;
2016;93;FACULDADE DE MEDICINA DE JUNDIAÍ;FMJ;Faculdade ;Pessoa Jurídica de Direito Público - Municipal;4082;12;MEDICINA;Educação Presencial;3525904;JUNDIAÍ;SP;75;75;62,4733;3,3165;69,8400;3,0175;3,0922;4;;;
2016;95;UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ;UVA;Universidade;Pessoa Jurídica de Direito Público - Estadual;4087;23;ENFERMAGEM;Educação Presencial;2312908;SOBRAL;CE;66;64;51,2234;3,4304;50,2609;3,5035;3,4852;4;;;
2016;95;UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ;UVA;Universidade;Pessoa Jurídica de Direito Público - Estadual;4104;51;ZOOTECNIA;Educação Presencial;2312908;SOBRAL;CE;38;37;46,5622;2,9855;37,5135;1,9970;2,2441;3;;;
2016;3972;CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO;CESEP;Faculdade ;Privada sem fins lucrativos;4144;17;AGRONOMIA;Educação Presencial;3139003;MACHADO;MG;23;23;46,2130;2,5076;57,4130;2,2655;2,3261;3;;;
2016;997;Centro Universitário de Bauru;0;Centro Universitário;Privada sem fins lucrativos;4278;38;SERVIÇO SOCIAL;Educação Presencial;3506003;BAURU;SP;28;25;43,6960;2,8195;47,3840;2,1863;2,3446;3;;;
2016;1841;CENTRO UNIVERSITÁRIO ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE - TOLEDO PRUDENTE;TOLEDO PRUDENTE;Centro Universitário;Privada sem fins lucrativos;4304;38;SERVIÇO SOCIAL;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;55;43;46,6651;3,2340;58,9349;3,3381;3,3121;4;;;
2016;135;CENTRO UNIVERSITÁRIO CLARETIANO;CEUCLAR;Centro Universitário;Privada sem fins lucrativos;4375;36;FISIOTERAPIA;Educação Presencial;3505906;BATATAIS;SP;52;51;47,0961;2,9110;41,9471;3,2119;3,1367;4;;;
2016;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;4399;19;FARMÁCIA;Educação Presencial;3506003;BAURU;SP;15;14;48,6929;2,7543;63,2500;4,0738;3,7439;4;;;
2016;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;4407;23;ENFERMAGEM;Educação Presencial;3506003;BAURU;SP;20;20;41,1800;2,0841;43,5400;2,5405;2,4264;3;;;
2016;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;4408;28;NUTRIÇÃO;Educação Presencial;3506003;BAURU;SP;32;32;42,9375;2,3039;55,3625;3,1203;2,9162;3;;;
2016;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;4415;6;ODONTOLOGIA;Educação Presencial;3506003;BAURU;SP;76;75;45,2720;2,0575;58,3907;2,5593;2,4338;3;;;
2016;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;4418;36;FISIOTERAPIA;Educação Presencial;3506003;BAURU;SP;44;44;45,3727;2,6716;42,5159;3,2943;3,1386;4;;;
2016;140;UNIVERSIDADE SEVERINO SOMBRA;USS;Universidade;Privada sem fins lucrativos;4503;12;MEDICINA;Educação Presencial;3306206;VASSOURAS;RJ;102;102;57,0892;2,0995;66,1441;2,3022;2,2515;3;;;
2016;142;CENTRO UNIVERSITÁRIO DO TRIÂNGULO;UNITRI;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;4535;36;FISIOTERAPIA;Educação Presencial;3170206;UBERLÂNDIA;MG;27;25;44,3120;2,5243;42,3400;3,2688;3,0827;4;;;
2016;143;UNIVERSIDADE DE UBERABA;UNIUBE;Universidade;Privada sem fins lucrativos;4585;6;ODONTOLOGIA;Educação Presencial;3170107;UBERABA;MG;132;130;43,5885;1,7954;59,5308;2,7151;2,4852;3;;;
2016;146;CENTRO UNIVERSITÁRIO DE RIO PRETO;UNIRP;Centro Universitário;Privada com fins lucrativos;4679;5;MEDICINA VETERINÁRIA;Educação Presencial;3549805;SÃO JOSÉ DO RIO PRETO;SP;126;126;41,8619;1,7058;48,4238;2,4713;2,2800;3;;;
2016;149;FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO;FAMERP;Faculdade ;Pessoa Jurídica de Direito Público - Estadual;4720;12;MEDICINA;Educação Presencial;3549805;SÃO JOSÉ DO RIO PRETO;SP;62;62;67,5290;4,4592;74,2903;3,8787;4,0238;5;;;
2016;149;FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO;FAMERP;Faculdade ;Pessoa Jurídica de Direito Público - Estadual;4721;23;ENFERMAGEM;Educação Presencial;3549805;SÃO JOSÉ DO RIO PRETO;SP;38;38;53,9500;3,7959;58,5737;4,6945;4,4699;5;;;
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;4913;36;FISIOTERAPIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;13;9;42,4333;2,2633;30,3444;1,5330;1,7156;2;;;
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;4940;36;FISIOTERAPIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;9;9;35,0444;1,2368;29,4111;1,3980;1,3577;2;;;
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;4959;5;MEDICINA VETERINÁRIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;61;59;45,9525;2,3361;48,8356;2,5471;2,4944;3;;;
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;4966;36;FISIOTERAPIA;Educação Presencial;3303401;NOVA FRIBURGO;RJ;9;8;38,8625;1,7672;30,9875;1,6261;1,6614;2;;;
2016;165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Universidade;Privada com fins lucrativos;5073;38;SERVIÇO SOCIAL;Educação Presencial;3304557;RIO DE JANEIRO;RJ;29;24;42,8917;2,7072;53,6583;2,8120;2,7858;3;;;
2016;165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Universidade;Privada com fins lucrativos;5075;27;FONOAUDIOLOGIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;55;49;42,9204;1,9815;49,7367;1,1297;1,3427;2;;;
2016;167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Universidade;Privada sem fins lucrativos;5117;6;ODONTOLOGIA;Educação Presencial;3548708;SÃO BERNARDO DO CAMPO;SP;61;60;46,9817;2,3237;57,3850;2,4218;2,3973;3;;;
2016;167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Universidade;Privada sem fins lucrativos;5133;5;MEDICINA VETERINÁRIA;Educação Presencial;3548708;SÃO BERNARDO DO CAMPO;SP;57;57;52,0825;3,2806;48,5140;2,4879;2,6861;3;;;
2016;1586;UNIVERSIDADE DO VALE DO SAPUCAÍ;UNIVÁS;Universidade;Privada sem fins lucrativos;5206;12;MEDICINA;Educação Presencial;3152501;POUSO ALEGRE;MG;84;83;59,8735;2,7288;66,1036;2,2944;2,4030;3;;;
2016;176;UNIVERSIDADE CASTELO BRANCO;UCB;Universidade;Privada sem fins lucrativos;5221;36;FISIOTERAPIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;70;66;45,8485;2,7377;36,7379;2,4582;2,5281;3;;;
2016;176;UNIVERSIDADE CASTELO BRANCO;UCB;Universidade;Privada sem fins lucrativos;5228;38;SERVIÇO SOCIAL;Educação Presencial;3304557;RIO DE JANEIRO;RJ;81;72;41,1444;2,4633;48,4486;2,2924;2,3351;3;;;
2016;2409;FACULDADE ASCES;ASCES;Centro Universitário;Privada sem fins lucrativos;5277;6;ODONTOLOGIA;Educação Presencial;2604106;CARUARU;PE;83;83;49,1169;2,6561;61,6855;3,0096;2,9212;3;;;
2016;3372;CENTRO UNIVERSITÁRIO DE LAVRAS;UNILAVRAS;Centro Universitário;Privada sem fins lucrativos;5283;6;ODONTOLOGIA;Educação Presencial;3138203;LAVRAS;MG;43;43;48,2163;2,5159;53,9372;1,9506;2,0920;3;;;
2016;190;ESCOLA DE MEDICINA SOUZA MARQUES DA FUNDAÇÃO TÉCNICO-EDUCACIONAL SOUZA MARQUES;EMSM;Faculdade ;Privada sem fins lucrativos;5345;12;MEDICINA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;166;163;55,6460;1,7732;66,4160;2,3548;2,2094;3;;;
2016;203;UNIVERSIDADE SÃO JUDAS TADEU;USJT;Universidade;Privada com fins lucrativos;5496;28;NUTRIÇÃO;Educação Presencial;3550308;SÃO PAULO;SP;35;35;51,9943;3,5124;58,4971;3,4707;3,4812;4;;;
2016;208;UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;Universidade;Privada sem fins lucrativos;5613;38;SERVIÇO SOCIAL;Educação Presencial;3543402;RIBEIRÃO PRETO;SP;21;19;43,6895;2,8186;52,6421;2,7106;2,7376;3;;;
2016;208;UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;Universidade;Privada sem fins lucrativos;5623;6;ODONTOLOGIA;Educação Presencial;3543402;RIBEIRÃO PRETO;SP;95;94;44,9319;2,0046;54,5468;2,0339;2,0266;3;;;
2016;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;UNIAN - SP;Universidade;Privada com fins lucrativos;5734;36;FISIOTERAPIA;Educação Presencial;3547809;SANTO ANDRÉ;SP;18;18;53,0444;3,7374;38,0222;2,6440;2,9174;3;;;
2016;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;UNIAN - SP;Universidade;Privada com fins lucrativos;5741;23;ENFERMAGEM;Educação Presencial;3547809;SANTO ANDRÉ;SP;40;36;45,2250;2,6263;44,8667;2,7306;2,7045;3;;;
2016;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;UNIAN - SP;Universidade;Privada com fins lucrativos;5742;28;NUTRIÇÃO;Educação Presencial;3547809;SANTO ANDRÉ;SP;36;33;44,4515;2,5059;44,5333;1,9097;2,0588;3;;;
2016;216;CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX;CEUNIH;Centro Universitário;Privada sem fins lucrativos;5781;27;FONOAUDIOLOGIA;Educação Presencial;3106200;BELO HORIZONTE;MG;22;20;34,8750;0,7614;47,5550;0,7351;0,7417;1;;;
2016;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;5845;38;SERVIÇO SOCIAL;Educação Presencial;3550308;SÃO PAULO;SP;48;46;46,7674;3,2483;59,5935;3,4038;3,3649;4;;;
2016;224;FACULDADE DE MEDICINA DO ABC;FMABC;Faculdade ;Privada sem fins lucrativos;5909;12;MEDICINA;Educação Presencial;3547809;SANTO ANDRÉ;SP;105;105;64,7219;3,8247;70,1019;3,0682;3,2573;4;;;
2016;226;CENTRO UNIVERSITÁRIO LUSÍADA;UNILUS;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;5920;12;MEDICINA;Educação Presencial;3548500;SANTOS;SP;71;71;61,2789;3,0465;66,7789;2,4251;2,5804;3;;;
2016;227;UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;Universidade;Privada sem fins lucrativos;5962;38;SERVIÇO SOCIAL;Educação Presencial;3548500;SANTOS;SP;10;8;54,0500;4,2650;62,7125;3,7148;3,8524;4;;;
2016;227;UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;Universidade;Privada sem fins lucrativos;5963;23;ENFERMAGEM;Educação Presencial;3548500;SANTOS;SP;22;22;35,8000;1,3630;43,8727;2,5882;2,2819;3;;;
2016;227;UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;Universidade;Privada sem fins lucrativos;5966;19;FARMÁCIA;Educação Presencial;3548500;SANTOS;SP;32;31;50,5355;3,0148;60,7677;3,7462;3,5633;4;;;
2016;234;FACULDADES OSWALDO CRUZ;FOC;Faculdade ;Privada com fins lucrativos;6063;19;FARMÁCIA;Educação Presencial;3550308;SÃO PAULO;SP;78;76;53,7539;3,4697;58,5711;3,4562;3,4596;4;;;
2016;1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;UNIFEOB;Centro Universitário;Privada sem fins lucrativos;6113;5;MEDICINA VETERINÁRIA;Educação Presencial;3549102;SÃO JOÃO DA BOA VISTA;SP;55;54;40,2056;1,4506;46,8148;2,1751;1,9940;3;;;
2016;243;FACULDADE DO CLUBE NÁUTICO MOGIANO;FCNM;Faculdade ;Privada sem fins lucrativos;6181;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3530607;MOGI DAS CRUZES;SP;94;79;41,8316;2,3412;42,9203;2,3467;2,3454;3;;;
2016;243;FACULDADE DO CLUBE NÁUTICO MOGIANO;FCNM;Faculdade ;Privada sem fins lucrativos;6182;36;FISIOTERAPIA;Educação Presencial;3530607;MOGI DAS CRUZES;SP;15;14;42,3071;2,2458;34,1857;2,0889;2,1281;3;;;
2016;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6397;36;FISIOTERAPIA;Educação Presencial;3538709;PIRACICABA;SP;75;73;44,4274;2,5403;38,7178;2,7447;2,6936;3;;;
2016;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6398;28;NUTRIÇÃO;Educação Presencial;3538709;PIRACICABA;SP;37;36;33,4389;1,0365;45,4972;2,0175;1,7722;2;;;
2016;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6411;19;FARMÁCIA;Educação Presencial;3538709;PIRACICABA;SP;27;27;53,1148;3,3794;56,4222;3,1726;3,2243;4;;;
2016;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6425;6;ODONTOLOGIA;Educação Presencial;3527108;LINS;SP;1;1;;;;;;SC;;;
