Ano;Cód.Área;Área de Enquadramento;Cód.IES;Nome da IES;Sigla da IES;Categ. Administrativa;Org. Acadêmica;Cód. Município;Município do Curso;UF do Curso;Região do Curso;Nr. Cursos da Unidade;Conluintes Inscritos;Concluintes Participantes;Nota Bruta - FG;Nota Bruta - CE;Nota Bruta - Geral;Nota Contínua do Enade;Nota Bruta - Org. Didático-Pedagógica;Nota Padronizada - Org. Didático-Pedagógica;Nota Bruta - Infraestrutura;Nota Padronizada - Infraestrutura;Nota Bruta - Oport. Ampliação;Nota Padronizada - Oport. Ampliação;Ingressantes inscritos no Enade;Ingressantes participantes no Enem;Nota dos Ingressantes no Enem;% de Ingressantes cujos pais têm ensino superior;Nota Bruta do IDD;Nota Padronizada do IDD;% de Mestres;Nota Padronizada de Mestres;% de Doutores;Nota Padronizada de Doutores;% regime de trabalho mínimo parcial;Nota padronizada de regime de trabalho;CPC Contínuo;CPC Faixa;Observação
2013;23;ENFERMAGEM;3741;FACULDADE DE EDUCAÇÃO DE BACABAL - FEBAC;FEBAC;Privada com fins lucrativos;Faculdade;2101202;BACABAL;MA;NORDESTE;1;42;40;39,2025;39,0075;39,0675;0,9384;5,8045;4,5207;5,5569;4,2175;5,1428;3,6946;87;50;44,6736;17,7778;11,6698;1,2359;47,6190;1,8571;9,5238;0,5602;47,6190;2,3810;1,6644;2;
2013;23;ENFERMAGEM;3757;FACULDADE SERRA DA MESA;FASEM;Privada com fins lucrativos;Faculdade;5221601;URUACU;GO;CENTRO-OESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;196;65;46,0917;18,1818;;;30,7692;0,8462;0,0000;0,0000;42,3077;2,1154;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;3769;FACULDADE MADRE TEREZA;FAMAT;Privada com fins lucrativos;Faculdade;1600600;SANTANA;AP;NORTE;1;26;26;41,1731;49,5000;47,4346;1,8291;5,7631;4,3951;5,7189;4,5036;4,2949;2,4034;57;21;47,2702;22,2222;17,6048;2,1279;100,0000;5,0000;50,0000;2,9412;100,0000;5,0000;2,9167;3;
2013;23;ENFERMAGEM;3774;FACULDADE SÃO TOMAZ DE AQUINO;FSTA;Privada com fins lucrativos;Faculdade;2927408;SALVADOR;BA;NORDESTE;1;37;31;39,8064;39,6710;39,7194;1,0133;5,4942;3,5799;4,9536;3,1520;4,4242;2,6003;0;0;;;;;0,0000;0,0000;0,0000;0,0000;20,0000;1,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;3776;INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO;IESMT;Privada sem fins lucrativos;Faculdade;5103403;CUIABA;MT;CENTRO-OESTE;1;3;2;44,1000;50,5500;48,9500;2,0239;5,4783;3,5316;4,7692;2,8264;2,7167;0,0000;114;60;44,4227;14,5455;20,4854;2,5608;50,0000;2,0000;7,1429;0,4202;21,4286;1,0714;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;3778;FACULDADE DE ARACAJU;FACAR;Privada sem fins lucrativos;Faculdade;2800308;ARACAJU;SE;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;143;67;47,2576;8,1967;;;47,8261;1,8696;0,0000;0,0000;86,9565;4,3478;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;3783;FACULDADE PARAENSE DE ENSINO;FAPEN;Privada sem fins lucrativos;Faculdade;1501402;BELEM;PA;NORTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;114;62;46,6267;15,2542;;;45,0000;1,7000;10,0000;0,5882;50,0000;2,5000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;3786;FACULDADE DE ENSINO DE MINAS GERAIS;FACEMG;Privada sem fins lucrativos;Faculdade;3106200;BELO HORIZONTE;MG;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;25;16;51,1087;0,0000;;;57,1429;2,4286;7,1429;0,4202;21,4286;1,0714;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;3797;FACULDADE GUAIRACÁ;FAG;Privada com fins lucrativos;Faculdade;4109401;GUARAPUAVA;PR;SUL;1;35;32;43,9562;54,3094;51,7375;2,3102;5,3934;3,2745;5,1961;3,5802;4,4324;2,6127;86;44;47,1769;8,1081;21,8097;2,7599;66,6667;3,0000;3,7037;0,2179;96,2963;4,8148;2,5367;3;
2013;23;ENFERMAGEM;3817;FACULDADE MAURÍCIO DE NASSAU DE JOÃO PESSOA;FMN JOÃO PESSOA;Privada sem fins lucrativos;Faculdade;2507507;JOAO PESSOA;PB;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;189;121;45,9087;21,3675;;;92,1053;4,5263;21,0526;1,2384;78,9474;3,9474;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;3840;CENTRO UNIVERSITÁRIO FACVEST;FACVEST;Privada com fins lucrativos;Centro Universitário;4209300;LAGES;SC;SUL;1;26;24;47,9083;57,2250;54,9167;2,6895;5,9292;4,8988;5,9060;4,8340;4,7986;3,1705;29;11;46,3093;27,2727;27,2210;3,5731;100,0000;5,0000;62,1622;3,6566;100,0000;5,0000;3,7754;4;
2013;23;ENFERMAGEM;3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Pública Federal;Universidade;1721000;PALMAS;TO;NORTE;1;65;59;51,1831;61,8508;59,1966;3,1754;5,1270;2,4667;4,5459;2,4320;5,1128;3,6489;89;71;58,8402;58,8235;19,6897;2,4412;78,1250;3,6875;28,1250;1,6544;100,0000;5,0000;2,7871;3;
2013;23;ENFERMAGEM;3853;FACULDADE MAURÍCIO DE NASSAU DE NATAL;FMN NATAL;Privada com fins lucrativos;Faculdade;2408102;NATAL;RN;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;160;105;45,7445;12,9412;;;80,4878;3,8293;29,2683;1,7217;43,9024;2,1951;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;3864;FACULDADE REGIONAL DE ALAGOINHAS;FARAL;Privada com fins lucrativos;Faculdade;2900702;ALAGOINHAS;BA;NORDESTE;1;44;38;42,9211;48,8132;47,3474;1,8435;5,0088;2,1084;4,3740;2,1285;3,6904;1,4829;88;58;47,0631;14,0000;17,8042;2,1579;94,7368;4,6842;36,8421;2,1672;84,2105;4,2105;2,4178;3;
2013;23;ENFERMAGEM;3869;INSTITUTO FLORENCE DE ENSINO SUPERIOR;IFES;Privada com fins lucrativos;Faculdade;2111300;SAO LUIS;MA;NORDESTE;1;98;87;42,3149;42,8667;42,7448;1,3585;5,8434;4,6388;5,8148;4,6729;5,6580;4,4791;51;20;45,6964;31,5789;15,9140;1,8738;61,9048;2,7143;9,5238;0,5602;100,0000;5,0000;2,2836;3;
2013;23;ENFERMAGEM;3875;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ;UNIFEG;Privada sem fins lucrativos;Centro Universitário;3128709;GUAXUPE;MG;SUDESTE;1;25;23;44,8217;55,0435;52,4957;2,4007;4,9371;1,8909;4,5541;2,4465;3,8553;1,7340;11;5;46,9530;0,0000;24,4170;3,1517;68,9655;3,1379;20,6897;1,2170;58,6207;2,9310;2,5285;3;
2013;23;ENFERMAGEM;3879;FACULDADE MAURÍCIO DE NASSAU DE CAMPINA GRANDE;FMN CG;Privada com fins lucrativos;Faculdade;2504009;CAMPINA GRANDE;PB;NORDESTE;1;78;78;41,6141;49,4231;47,4821;1,8402;5,9525;4,9694;6,0000;5,0000;5,9956;4,9933;276;186;46,9739;12,4294;17,4030;2,0976;61,3636;2,6818;22,7273;1,3369;84,0909;4,2045;2,5667;3;
2013;23;ENFERMAGEM;3881;FACULDADE DE INTEGRAÇÃO DO SERTÃO;FIS;Privada com fins lucrativos;Faculdade;2613909;SERRA TALHADA;PE;NORDESTE;1;90;85;40,7941;44,8459;43,8459;1,4532;5,5531;3,7586;5,2705;3,7117;4,5988;2,8662;91;71;46,7759;34,7826;16,0084;1,8880;50,0000;2,0000;18,7500;1,1029;56,2500;2,8125;2,0169;3;
2013;23;ENFERMAGEM;3936;FACULDADE ANHANGUERA DE LIMEIRA;;Privada com fins lucrativos;Faculdade;3526902;LIMEIRA;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;60;19;50,4793;22,2222;;;66,6667;3,0000;20,0000;1,1765;46,6667;2,3333;;SC;
2013;23;ENFERMAGEM;3937;Faculdade Anhanguera de Indaiatuba;;Privada com fins lucrativos;Faculdade;3520509;INDAIATUBA;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;44;13;51,4608;16,6667;;;70,5882;3,2353;29,4118;1,7301;29,4118;1,4706;;SC;
2013;23;ENFERMAGEM;3966;CENTRO UNIVERSITÁRIO DE CARATINGA;UNEC;Privada sem fins lucrativos;Centro Universitário;3113404;CARATINGA;MG;SUDESTE;1;13;12;50,5750;61,0333;58,4333;3,0884;5,9513;4,9660;6,0000;5,0000;6,0000;5,0000;24;20;48,0561;25,0000;28,1356;3,7106;95,6522;4,7391;43,4783;2,5575;91,3043;4,5652;3,7453;4;
2013;23;ENFERMAGEM;3974;UNIVERSIDADE DE RIO VERDE;FESURV;Pública Municipal;Universidade;5206206;CRISTALINA;GO;CENTRO-OESTE;1;7;5;48,5200;56,5400;54,5400;2,6600;5,8379;4,6222;4,4103;2,1925;3,4444;1,1083;0;0;;;;;60,0000;2,6000;13,3333;0,7843;53,3333;2,6667;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;3974;UNIVERSIDADE DE RIO VERDE;FESURV;Pública Municipal;Universidade;5218805;RIO VERDE;GO;CENTRO-OESTE;1;25;19;45,8632;47,8579;47,3789;1,8833;5,7264;4,2841;5,6736;4,4235;5,2500;3,8579;26;14;46,5834;15,3846;19,5783;2,4245;60,7143;2,6429;10,7143;0,6303;96,4286;4,8214;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;3980;FACULDADE JK - BRASÍLIA - UNIDADE PLANO PILOTO;CENACAP;Privada com fins lucrativos;Faculdade;5300108;BRASILIA;DF;CENTRO-OESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;599;174;45,8596;10,0000;;;48,6486;1,9189;10,8108;0,6359;70,2703;3,5135;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;3983;CENTRO UNIVERSITÁRIO DE FORMIGA;UNIFORMG;Privada sem fins lucrativos;Centro Universitário;3126109;FORMIGA;MG;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;25;9;48,4733;25,0000;;;60,0000;2,6000;25,0000;1,4706;45,0000;2,2500;;SC;
2013;23;ENFERMAGEM;3984;FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;Pública Federal;Universidade;2611101;PETROLINA;PE;NORDESTE;1;17;17;59,3176;72,9706;69,5647;4,3535;4,6854;1,1278;4,4034;2,1804;4,0854;2,0844;40;40;61,7319;52,6316;26,5374;3,4704;75,0000;3,5000;22,5000;1,3235;100,0000;5,0000;3,1671;4;
2013;23;ENFERMAGEM;3987;FACULDADE UNIÃO DE GOYAZES;FUG;Privada com fins lucrativos;Faculdade;5221403;TRINDADE;GO;CENTRO-OESTE;1;39;39;42,6051;43,3615;43,1872;1,4081;5,6424;4,0294;5,5806;4,2594;4,7632;3,1165;40;12;45,9487;0,0000;15,9552;1,8800;73,5294;3,4118;17,6471;1,0381;85,2941;4,2647;2,2641;3;
2013;23;ENFERMAGEM;4010;CENTRO UNIVERSITÁRIO METODISTA;IPA;Privada sem fins lucrativos;Centro Universitário;4314902;PORTO ALEGRE;RS;SUL;1;90;89;43,8899;58,1157;54,5708;2,6030;5,3410;3,1154;5,3214;3,8016;5,0124;3,4961;63;27;52,5461;25,9259;21,4669;2,7083;90,9091;4,4545;34,5455;2,0321;49,0909;2,4545;2,8027;3;
2013;23;ENFERMAGEM;4013;FACULDADE ANHANGUERA DE RIO CLARO;;Privada com fins lucrativos;Faculdade;3543907;RIO CLARO;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;70;28;49,1789;0,0000;;;66,6667;3,0000;25,0000;1,4706;58,3333;2,9167;;SC;
2013;23;ENFERMAGEM;4017;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;Privada com fins lucrativos;Centro Universitário;3525904;JUNDIAI;SP;SUDESTE;1;92;87;42,1931;51,1023;48,8851;1,9930;5,7700;4,4162;5,7013;4,4725;5,6647;4,4893;121;36;50,0526;18,1818;17,3585;2,0909;70,9677;3,2581;35,4839;2,0873;61,2903;3,0645;2,5848;3;
2013;23;ENFERMAGEM;4037;FACULDADE DE TECNOLOGIA INTENSIVA;FATECI;Privada com fins lucrativos;Faculdade;2304400;FORTALEZA;CE;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;62;22;47,1839;5,2632;;;90,9091;4,4545;0,0000;0,0000;27,2727;1,3636;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;4113;FACULDADE DE CERES;FACER;Privada com fins lucrativos;Faculdade;5205406;CERES;GO;CENTRO-OESTE;1;52;50;45,4640;56,4340;53,7040;2,5335;5,9564;4,9815;6,0000;5,0000;6,0000;5,0000;53;36;47,3957;22,8571;25,2405;3,2755;88,2353;4,2941;47,0588;2,7682;94,1176;4,7059;3,4919;4;
2013;23;ENFERMAGEM;4138;FACULDADE ANHANGUERA DE SANTA BÁRBARA;;Privada com fins lucrativos;Faculdade;3545803;SANTA BARBARA D´OESTE;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;57;18;47,7943;5,5556;;;66,6667;3,0000;22,2222;1,3072;55,5556;2,7778;;SC;
2013;23;ENFERMAGEM;4141;FACULDADE ANHANGUERA DE TAUBATÉ;;Privada com fins lucrativos;Faculdade;3554102;TAUBATE;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;192;66;50,3705;11,6667;;;63,1579;2,7895;21,0526;1,2384;42,1053;2,1053;;SC;
2013;23;ENFERMAGEM;4169;FACULDADE NOSSA CIDADE;FNC;Privada com fins lucrativos;Faculdade;3510609;CARAPICUIBA;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;81;15;52,3238;14,2857;;;90,0000;4,4000;67,5000;3,9706;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;4185;FACULDADE PERUIBE;FPBE;Privada com fins lucrativos;Faculdade;3537602;PERUIBE;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;33;3;48,9683;0,0000;;;45,4545;1,7273;9,0909;0,5348;27,2727;1,3636;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;4197;FACULDADE ALIANÇA;FACE;Privada com fins lucrativos;Faculdade;2211001;TERESINA;PI;NORDESTE;1;46;46;41,7109;46,7261;45,4913;1,6346;5,6838;4,1549;5,6034;4,2996;5,1726;3,7400;104;76;47,0891;31,0811;15,8161;1,8591;70,9677;3,2581;22,5806;1,3283;54,8387;2,7419;2,2469;3;
2013;23;ENFERMAGEM;4198;FACULDADE MINEIRENSE;FAMA;Privada com fins lucrativos;Faculdade;5213103;MINEIROS;GO;CENTRO-OESTE;1;24;23;44,2522;49,8913;48,5043;1,9787;5,6995;4,2025;5,6783;4,4319;5,7424;4,6078;31;13;44,4602;15,3846;22,1149;2,8057;42,1053;1,5263;5,2632;0,3096;89,4737;4,4737;2,5262;3;
2013;23;ENFERMAGEM;4256;FACULDADES INTEGRADAS PITÁGORAS;FIP-MOC;Privada com fins lucrativos;Faculdade;3143302;MONTES CLAROS;MG;SUDESTE;1;29;25;50,6440;54,1720;53,3040;2,5585;5,3919;3,2697;5,4586;4,0439;4,5879;2,8496;0;0;;;;;100,0000;5,0000;37,5000;2,2059;87,5000;4,3750;;SC;
2013;23;ENFERMAGEM;4259;FACULDADE DE INHUMAS - FAC-MAIS;FACMAIS;Privada com fins lucrativos;Faculdade;5210000;INHUMAS;GO;CENTRO-OESTE;1;1;0;;;;;;0,0000;;0,0000;;0,0000;20;15;42,2033;7,6923;;;33,3333;1,0000;0,0000;0,0000;47,6190;2,3810;;SC;
2013;23;ENFERMAGEM;4277;FACULDADE LITERATUS;FAL;Privada com fins lucrativos;Faculdade;1302603;MANAUS;AM;NORTE;1;33;24;47,8833;49,1708;48,8625;2,0634;5,1845;2,6411;4,6263;2,5739;4,1627;2,2021;212;96;45,5375;19,7802;19,7608;2,4519;58,3333;2,5000;8,3333;0,4902;66,6667;3,3333;2,1637;3;
2013;23;ENFERMAGEM;4293;FACULDADE INTEGRAÇÃO TIETE;FIT;Privada com fins lucrativos;Faculdade;3554508;TIETE;SP;SUDESTE;1;21;18;41,2722;44,8333;43,9500;1,4707;5,3274;3,0741;4,8123;2,9025;3,9941;1,9454;13;5;53,0035;60,0000;10,5365;1,0656;60,0000;2,6000;13,3333;0,7843;73,3333;3,6667;1,6791;2;
2013;23;ENFERMAGEM;4362;FACULDADE PITÁGORAS DE BETIM;PITÁGORAS-BETIM;Privada com fins lucrativos;Faculdade;3106705;BETIM;MG;SUDESTE;1;87;83;47,5072;55,8783;53,7928;2,5695;5,1437;2,5173;4,7041;2,7114;4,1908;2,2448;74;45;49,6887;5,1282;23,2322;2,9737;72,7273;3,3636;0,0000;0,0000;86,3636;4,3182;2,5113;3;
2013;23;ENFERMAGEM;4367;FACULDADE TERRA NORDESTE;FATENE;Privada com fins lucrativos;Faculdade;2303709;CAUCAIA;CE;NORDESTE;1;136;81;37,3617;44,6012;42,8062;1,3013;5,3462;3,1312;5,1000;3,4105;4,4298;2,6089;106;51;50,6571;14,5833;11,3913;1,1941;58,9744;2,5385;7,6923;0,4525;48,7179;2,4359;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;4417;FACULDADE DE ENFERMAGEM DE BELO JARDIM;FAEB;Pública Municipal;Faculdade;2601706;BELO JARDIM;PE;NORDESTE;1;9;9;43,7333;37,2556;38,8889;0,9779;5,4984;3,5928;5,0319;3,2903;4,5889;2,8511;33;33;48,4769;25,8065;7,4519;0,6020;32,2581;0,9355;3,2258;0,1898;100,0000;5,0000;1,3852;2;
2013;23;ENFERMAGEM;4429;FACULDADE UNIGRAN CAPITAL;UNIGRAN CAPITAL;Privada sem fins lucrativos;Faculdade;5002704;CAMPO GRANDE;MS;CENTRO-OESTE;1;37;37;43,5054;56,4676;53,2378;2,4602;5,3361;3,1005;4,8412;2,9536;4,2210;2,2908;52;31;46,9918;17,2414;24,3660;3,1440;78,9474;3,7368;10,5263;0,6192;63,1579;3,1579;2,6399;3;
2013;23;ENFERMAGEM;4431;FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN;FACENE/RN;Privada com fins lucrativos;Faculdade;2408003;MOSSORO;RN;NORDESTE;1;46;45;45,6044;45,8178;45,7800;1,7149;5,9565;4,9817;5,9967;4,9941;5,9203;4,8786;24;16;46,1350;15,3846;18,4972;2,2620;90,9091;4,4545;33,3333;1,9608;100,0000;5,0000;2,8832;3;
2013;23;ENFERMAGEM;4450;FACULDADE METROPOLITANA DA AMAZÔNIA;FAMAZ;Privada sem fins lucrativos;Faculdade;1501402;BELEM;PA;NORTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;184;96;49,0236;23,8636;;;91,4286;4,4857;17,1429;1,0084;100,0000;5,0000;;SC;
2013;23;ENFERMAGEM;4503;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;Pública Federal;Universidade;2928703;SANTO ANTONIO DE JESUS;BA;NORDESTE;1;4;2;26,2500;48,6000;43,0000;1,3103;5,0435;2,2134;3,8051;1,1238;3,9722;1,9120;0;0;;;;;96,4286;4,7857;46,4286;2,7311;100,0000;5,0000;;SC;
2013;23;ENFERMAGEM;4522;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;Privada sem fins lucrativos;Centro Universitário;3502804;ARACATUBA;SP;SUDESTE;1;46;38;42,6711;50,0974;48,2579;1,9335;5,6648;4,0971;5,5158;4,1448;4,7721;3,1301;51;26;49,4849;19,2308;17,6520;2,1350;88,2353;4,2941;47,0588;2,7682;94,1176;4,7059;2,8169;3;
2013;23;ENFERMAGEM;4522;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;Privada sem fins lucrativos;Centro Universitário;3527108;LINS;SP;SUDESTE;1;1;1;;;;;5,5217;3,6635;5,7273;4,5184;5,0000;3,4772;40;25;47,1333;17,3913;;;65,2174;2,9130;13,0435;0,7673;21,7391;1,0870;;SC;
2013;23;ENFERMAGEM;4530;FACULDADE INTEGRADA TIRADENTES;FITS;Privada com fins lucrativos;Faculdade;2704302;MACEIO;AL;NORDESTE;1;75;73;41,2603;51,9822;49,3151;2,0251;5,5188;3,6546;5,4393;4,0098;4,3898;2,5479;429;232;47,3561;28,1690;18,6333;2,2825;64,5833;2,8750;41,6667;2,4510;72,9167;3,6458;2,5989;3;
2013;23;ENFERMAGEM;4531;FACULDADE ADVENTISTA DA BAHIA;FADBA;Privada sem fins lucrativos;Faculdade;2904902;CACHOEIRA;BA;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;72;44;47,6605;17,5000;;;64,7059;2,8824;8,8235;0,5190;29,4118;1,4706;;SC;
2013;23;ENFERMAGEM;4534;FACULDADE HERRERO;FATEC;Privada com fins lucrativos;Faculdade;4106902;CURITIBA;PR;SUL;1;2;2;48,4500;52,4500;51,4500;2,3399;4,8696;1,6861;4,6154;2,5547;4,5333;2,7665;0;0;;;;;61,5385;2,6923;15,3846;0,9050;53,8462;2,6923;;SC;
2013;23;ENFERMAGEM;4566;ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE;ESTÁCIO FATERN;Privada com fins lucrativos;Faculdade;2408102;NATAL;RN;NORDESTE;1;111;107;45,7869;51,9262;50,4103;2,1961;5,0962;2,3732;4,3222;2,0370;3,4272;1,0821;74;41;46,5649;21,0526;22,7529;2,9016;56,0000;2,3600;20,0000;1,1765;60,0000;3,0000;2,3401;3;
2013;23;ENFERMAGEM;4586;FACULDADE DO NORTE GOIANO;FNG;Privada com fins lucrativos;Faculdade;5218003;PORANGATU;GO;CENTRO-OESTE;1;21;20;44,0250;43,9950;44,0050;1,5123;5,5302;3,6892;5,3385;3,8317;4,8683;3,2766;13;8;47,5519;0,0000;15,3795;1,7935;50,0000;2,0000;0,0000;0,0000;62,5000;3,1250;1,8647;2;
2013;23;ENFERMAGEM;4605;FACULDADE DE ENSINO SUPERIOR KM 125;;Privada com fins lucrativos;Faculdade;4106407;CORNELIO PROCOPIO;PR;SUL;1;27;25;41,8400;45,9840;44,9640;1,5820;5,0117;2,1169;4,3743;2,1289;4,2073;2,2701;29;12;43,0271;9,0909;20,3051;2,5337;33,3333;1,0000;12,5000;0,7353;62,5000;3,1250;1,9448;2;
2013;23;ENFERMAGEM;4613;FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE;FAEMA;Privada com fins lucrativos;Faculdade;1100023;ARIQUEMES;RO;NORTE;1;12;12;38,7917;53,6250;49,9167;2,0570;5,0362;2,1914;5,0769;3,3698;4,2639;2,3562;29;19;47,6395;21,0526;19,6267;2,4318;54,1667;2,2500;12,5000;0,7353;58,3333;2,9167;2,1521;3;
2013;23;ENFERMAGEM;4652;FACULDADE ANHANGÜERA DE SÃO JOSÉ;;Privada com fins lucrativos;Faculdade;3549904;SAO JOSE DOS CAMPOS;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;169;53;50,1996;8,6957;;;40,0000;1,4000;6,6667;0,3922;40,0000;2,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;4655;FACULDADE ANHANGÜERA DE SOROCABA;FSO;Privada com fins lucrativos;Faculdade;3552205;SOROCABA;SP;SUDESTE;1;198;3;43,8333;34,9667;37,2333;0,8041;4,7141;1,2147;4,0513;1,5585;4,8889;3,3080;277;103;49,1733;10,4167;6,3568;0,4374;65,5172;2,9310;24,1379;1,4199;3,4483;0,1724;1,0114;2;
2013;23;ENFERMAGEM;4656;FACULDADE ANHANGÜERA DE PIRACICABA;;Privada com fins lucrativos;Faculdade;3538709;PIRACICABA;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;63;12;46,9358;0,0000;;;61,1111;2,6667;22,2222;1,3072;5,5556;0,2778;;SC;
2013;23;ENFERMAGEM;4702;FACULDADE DE TECNOLOGIA GESTÃO & MARKETING;IBGM / FGM;Privada com fins lucrativos;Faculdade;2611606;RECIFE;PE;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;200;60;45,9298;7,1429;;;94,4444;4,6667;5,5556;0,3268;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;23;ENFERMAGEM;4780;FACISA-UNAI FACULDADE DE CIÊNCIAS DA SAÚDE DE UNAÍ;FACISA-UNAI;Privada sem fins lucrativos;Faculdade;3170404;UNAI;MG;SUDESTE;1;26;26;44,8885;48,9000;47,9192;1,9264;5,8413;4,6325;5,7915;4,6318;5,6633;4,4873;30;23;47,4000;33,3333;19,1626;2,3620;45,4545;1,7273;0,0000;0,0000;90,9091;4,5455;2,3737;3;
2013;23;ENFERMAGEM;4826;FACULDADE ANHANGÜERA DE CAMPINAS;;Privada com fins lucrativos;Faculdade;3509502;CAMPINAS;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;259;97;50,9057;8,6957;;;80,0000;3,8000;42,5000;2,5000;55,0000;2,7500;;SC;
2013;23;ENFERMAGEM;4846;FACULDADE VÉRTICE;VÉRTICE;Privada com fins lucrativos;Faculdade;3140902;MATIPO;MG;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;36;17;45,4071;11,7647;;;47,3684;1,8421;21,0526;1,2384;73,6842;3,6842;;SC;
2013;23;ENFERMAGEM;4849;FACULDADE DE CIÊNCIAS HUMANAS, ECONÔMICAS E DA SAÚDE DE ARAGUAÍNA;FAHESA / ITPAC;Privada com fins lucrativos;Faculdade;1702109;ARAGUAINA;TO;NORTE;1;95;94;47,0138;51,1426;50,1181;2,1828;5,8425;4,6359;5,8093;4,6632;5,2642;3,8795;121;77;47,1054;35,1351;21,4065;2,6993;54,0541;2,2432;29,7297;1,7488;89,1892;4,4595;2,8242;3;
2013;23;ENFERMAGEM;4858;ESCOLA SUPERIOR DE SAÚDE DE ARCOVERDE;ESSA;Pública Municipal;Faculdade;2601201;ARCOVERDE;PE;NORDESTE;1;101;94;41,6968;48,6138;46,8926;1,7806;5,6372;4,0136;5,0815;3,3778;5,3337;3,9853;47;30;47,4969;41,3793;18,4485;2,2547;34,3750;1,0625;9,3750;0,5515;68,7500;3,4375;2,1350;3;
2013;23;ENFERMAGEM;4863;FACULDADE PITÁGORAS DE POÇOS DE CALDAS;;Privada com fins lucrativos;Faculdade;3151800;POCOS DE CALDAS;MG;SUDESTE;1;29;28;43,0429;59,1821;55,1643;2,6530;5,7148;4,2487;5,6039;4,3005;5,3667;4,0355;0;0;;;;;72,2222;3,3333;5,5556;0,3268;88,8889;4,4444;;SC;
